Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","PCIe Clock [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","IA Voltage Offset [V]","GT Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","Uncore/SA Voltage Offset [V]","Analog IO Voltage Offset [V]","Digital IO Voltage Offset [V]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","GT OC Ratio Limit [x]","Core 0 T0 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 0 C3 Residency [%]","Core 1 C3 Residency [%]","Core 2 C3 Residency [%]","Core 3 C3 Residency [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","Auxiliary [°C]","AUXTIN1 [°C]","CPU (PECI) [°C]","VCCIN [V]","+5V [V]","+3.3V (AVCC) [V]","+3.3V (3VCC) [V]","+12V [V]","CPU SA [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","Vcore [V]","CPU I/O [V]","DIMM [V]","VRING [V]","CPU 1 [RPM]","Chassis1 [RPM]","Chassis3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU PCIe +12V Input Voltage [V]","GPU 8-pin #1 Input Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU PCIe +12V Input Power [W]","GPU 8-pin #1 Input Power [W]","GPU FBVDD_Q Input Power (sum) [W]","GPU Core (NVVDD) Input Power (sum) [W]","GPU Core (NVVDD) Output Power (sum) [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Effective Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","Framerate [FPS]","Framerate 1% Low [FPS]","Framerate 0.1% Low [FPS]",
15.2.2021,18:38:37.376,8839,3912,69.3,6517,1626,80.0,1.3,1.020,1.022,1.022,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1734.0,1973.2,2825.2,2584.3,2279.2,40.1,51.8,70.9,67.2,70.9,57.5,100.0,37.0,37.0,37.0,37.0,37.0,49,52,54,49,51,48,46,51,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,48,0.000,0.000,0.000,0.000,0.000,0.000,36.196,26.624,2.680,25.0,46.8,53.1,75.6,69.3,0.5,0.4,0.0,0.0,25.5,10.0,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,20.0,30.0,53.0,1.728,5.120,3.360,3.344,12.096,0.816,1.112,3.424,2.944,1.008,0.600,1.008,1.488,1.864,793,918,929,No,31,No,No,33,No,No,821,2592,0.5,0.0,0.6,0.000,0.027,8431,2825,0.0,0.0,0.0,0.000,0.000,656,7,0.0,0.0,0.0,0.000,0.000,1,60,1.187,12.000,12.048,802,91.453,38.796,50.999,15.818,67.999,57.806,1342.0,1752.8,1101.1,1342.0,98.0,81.0,0.0,2.0,50.5,98.9,0.0,0.0,0.0,0.0,0.0,35,No,No,Yes,No,No,No,70.0,70.3,1035,1009,54,8.0,74,9,2.652,0.809,0,0,0.000,0.000,0,123,0,0,
15.2.2021,18:38:39.915,8840,3911,69.3,6513,1630,79.9,1.3,1.020,1.022,1.022,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1522.8,1855.6,2842.5,2505.9,2181.7,39.6,46.3,76.8,69.5,76.8,58.0,100.0,37.0,37.0,37.0,37.0,37.0,49,51,53,51,51,49,47,49,52,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,48,0.000,0.000,0.000,0.000,0.000,0.000,35.115,25.689,2.659,25.0,41.0,49.7,75.4,66.7,2.1,0.1,0.0,0.0,43.4,24.1,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,19.0,64.0,53.0,1.728,5.120,3.360,3.344,12.096,0.816,1.128,3.424,2.944,1.008,1.020,1.008,1.488,1.864,798,924,910,No,31,No,No,33,No,No,821,2592,1.7,0.0,1.7,0.017,0.019,8431,2825,0.0,0.0,0.0,0.000,0.000,656,7,0.0,0.0,0.0,0.000,0.000,1,60,1.187,12.008,12.048,797,88.998,38.245,49.096,15.895,65.457,55.645,1342.0,1752.8,1101.1,1342.0,98.0,76.0,0.0,2.0,50.4,99.6,0.0,0.0,0.0,0.0,0.0,35,No,No,Yes,No,No,No,69.0,68.4,1032,1005,53,8.0,74,9,0.109,0.114,0,0,0.000,0.000,0,126,0,0,
15.2.2021,18:38:42.637,8842,3909,69.3,6506,1637,79.8,1.3,1.020,1.022,1.022,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1562.0,1913.8,2978.8,2464.6,2229.8,41.7,48.4,84.0,66.8,84.0,60.2,100.0,37.0,37.0,37.0,37.0,37.0,49,52,51,51,51,48,49,49,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,52,49,0.000,0.000,0.000,0.000,0.000,0.000,35.408,25.942,2.677,25.0,42.1,51.3,79.3,65.8,0.2,0.0,0.0,0.0,38.9,19.0,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,19.0,50.0,53.0,1.728,5.120,3.360,3.344,12.096,0.816,1.128,3.424,2.944,1.008,0.520,1.008,1.488,1.864,792,931,931,No,31,No,No,33,No,No,821,2592,2.2,0.0,2.2,0.024,0.035,8431,2825,29.7,0.0,29.7,2.109,0.000,661,7,0.0,0.0,0.0,0.000,0.000,1,61,1.187,12.000,12.040,798,94.934,39.360,53.915,15.411,71.879,61.103,1342.0,1752.8,1101.1,1342.0,98.0,75.0,0.0,2.0,50.1,99.4,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,72.8,73.0,1026,999,46,8.0,74,9,0.052,0.057,0,0,0.000,0.000,0,146,0,0,
15.2.2021,18:38:45.187,8847,3904,69.3,6517,1626,80.0,1.3,1.020,1.022,1.022,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1353.1,1838.0,2897.8,2290.6,2094.9,31.0,40.8,78.7,60.3,78.7,52.7,100.0,37.0,37.0,37.0,37.0,37.0,49,47,53,51,51,53,47,49,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,48,0.000,0.000,0.000,0.000,0.000,0.000,34.595,25.071,2.628,25.0,36.5,49.1,76.8,60.9,0.3,0.1,0.0,0.0,53.6,17.9,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,19.0,65.0,53.0,1.728,5.120,3.360,3.344,12.096,0.816,1.128,3.424,2.944,1.008,1.020,1.008,1.488,1.864,788,932,915,No,31,No,No,33,No,No,821,2592,1.8,0.2,2.0,0.023,0.101,8431,2825,3.2,0.0,3.2,0.523,0.000,662,7,0.0,0.0,0.0,0.000,0.000,1,60,1.187,12.000,12.048,793,92.019,39.072,51.288,15.997,68.384,58.132,1342.0,1752.8,1101.1,1342.0,98.0,79.0,0.0,2.0,50.3,98.2,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,71.4,70.8,1029,1003,60,8.0,74,9,1.525,0.000,0,0,0.000,0.000,0,144,0,0,
15.2.2021,18:38:47.753,8906,3845,69.8,6544,1599,80.3,1.3,1.020,1.022,1.022,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1228.7,1606.1,2815.7,2181.7,1958.0,29.4,38.0,73.6,48.4,73.6,47.4,100.0,37.0,37.0,37.0,37.0,37.0,50,51,51,50,50,49,49,50,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,49,0.000,0.000,0.000,0.000,0.000,0.000,33.296,23.819,2.597,25.0,33.0,42.9,74.1,57.7,0.3,0.3,0.0,0.0,57.6,44.0,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,19.0,72.0,52.0,1.728,5.120,3.360,3.360,12.192,0.816,1.120,3.424,2.944,1.008,1.020,1.008,1.488,1.864,798,932,907,No,31,No,No,33,No,No,821,2592,2.1,0.0,2.1,0.050,0.004,8431,2825,1.6,0.0,1.6,1.284,0.000,666,7,0.0,0.0,0.0,0.000,0.000,1,59,1.187,12.024,12.064,786,78.817,34.870,42.284,14.780,56.375,47.922,1342.0,1752.8,1101.1,1342.0,78.0,60.0,0.0,1.0,51.7,93.3,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,58.8,60.6,1059,1032,53,8.0,74,9,1.249,1.062,0,0,0.000,0.000,0,100,0,0,
15.2.2021,18:38:50.409,8944,3807,70.1,6552,1591,80.4,1.3,1.020,1.022,1.022,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,838.0,1306.7,1831.6,1658.4,1408.7,21.3,29.2,46.9,43.2,46.9,35.2,100.0,37.0,37.0,37.0,37.0,37.0,48,47,50,47,52,53,50,53,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,50,48,0.000,0.000,0.000,0.000,0.000,0.000,29.053,18.836,2.529,25.0,22.4,34.7,48.2,43.7,3.4,7.4,0.0,0.0,63.1,46.5,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,19.0,82.0,50.0,1.744,5.120,3.360,3.344,12.192,0.816,1.120,3.424,2.944,1.008,1.020,1.008,1.488,1.864,777,932,924,No,31,No,No,33,No,No,821,2592,1.9,0.2,2.1,0.019,0.140,8431,2825,12.7,0.0,12.7,0.004,0.000,666,7,0.0,0.0,0.0,0.000,0.000,1,54,1.212,12.088,12.120,789,43.861,22.798,19.392,10.299,25.852,21.977,1354.2,1752.8,1110.5,1354.2,8.0,6.0,0.0,0.0,51.7,71.6,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,34.4,33.7,1059,1032,61,8.0,74,9,210.329,4.982,0,0,0.000,0.000,0,90,0,0,
15.2.2021,18:38:52.981,8986,3764,70.4,6594,1549,80.9,1.3,1.020,1.022,1.042,1.020,3686.0,3686.0,3785.6,3686.0,99.6,3686.0,99.6,1261.7,1702.9,2612.6,2115.7,1923.2,28.2,45.8,68.2,57.6,68.2,49.9,100.0,37.0,37.0,38.0,37.0,37.0,52,51,51,51,48,49,49,49,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,52,49,0.000,0.000,0.000,0.000,0.000,0.000,32.081,22.724,2.611,25.0,34.0,45.5,69.5,56.4,1.5,0.3,0.1,0.0,52.1,20.5,9.2,10.6,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,19.0,59.0,53.0,1.728,5.120,3.360,3.344,12.096,0.816,1.120,3.424,2.944,1.008,1.020,1.008,1.488,1.864,745,934,927,No,31,No,No,33,No,No,821,2592,5.1,0.1,5.2,0.104,0.109,8431,2826,1.4,0.0,1.4,0.452,0.009,667,7,0.0,0.0,0.0,0.000,0.000,1,60,1.187,11.992,12.048,795,94.268,38.950,53.662,15.096,71.541,60.818,1342.0,1752.8,1101.1,1342.0,98.0,73.0,0.0,2.0,52.1,98.0,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,71.5,72.5,1068,1041,59,8.0,74,9,0.023,0.016,0,0,0.000,0.000,0,151,0,0,
15.2.2021,18:38:55.544,8989,3761,70.4,6594,1549,80.9,1.3,1.020,1.022,1.042,1.045,3686.0,3686.0,3785.6,3785.6,99.6,3686.0,99.6,1628.1,1885.4,2968.6,2366.9,2212.2,35.7,45.4,80.6,61.2,80.6,55.7,100.0,37.0,37.0,38.0,38.0,37.0,49,49,52,50,51,51,48,50,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,52,49,0.000,0.000,0.000,0.000,0.000,0.000,35.751,26.165,2.724,25.0,43.9,50.6,79.1,63.3,0.4,0.1,0.0,0.0,36.6,13.5,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,19.0,41.0,52.0,1.728,5.120,3.360,3.344,12.096,0.816,1.120,3.424,2.944,1.008,1.020,1.008,1.488,1.864,772,932,909,No,31,No,No,33,No,No,821,2592,0.8,0.0,0.8,0.001,0.001,8431,2826,2.4,0.0,2.4,0.561,0.000,668,7,0.0,0.0,0.0,0.000,0.000,1,60,1.187,12.000,12.048,785,90.503,38.508,50.337,15.753,67.107,57.047,1342.0,1752.8,1101.1,1342.0,98.0,79.0,0.0,1.0,53.5,98.7,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,69.2,69.6,1095,1068,56,8.0,74,9,0.000,0.000,0,0,0.000,0.000,0,108,0,0,
15.2.2021,18:38:58.096,9031,3720,70.8,6604,1539,81.0,1.3,1.045,1.042,1.022,1.065,3785.6,3785.6,3686.0,3885.2,99.6,3785.6,99.6,1454.6,1497.5,2571.0,2099.5,1905.7,35.9,34.1,69.5,57.9,69.5,49.4,100.0,38.0,38.0,37.0,39.0,38.0,48,48,49,46,52,52,51,54,50,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,51,51,49,0.000,0.000,0.000,0.000,0.000,0.000,33.050,23.486,2.518,25.0,39.0,40.2,68.1,55.9,4.9,2.4,0.3,1.8,33.0,43.1,3.6,2.5,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,21.0,39.0,50.0,1.728,5.120,3.360,3.344,12.192,0.816,1.120,3.424,2.944,1.008,0.768,1.008,1.488,1.864,768,931,923,No,31,No,No,33,No,No,821,2592,2.4,0.0,2.4,0.009,0.003,8431,2826,2.8,0.0,2.8,1.542,0.000,672,7,0.0,0.0,0.0,0.000,0.000,1,58,1.212,12.032,12.064,782,78.367,34.700,42.007,14.698,56.001,47.605,1354.2,1752.8,1110.5,1354.2,77.0,60.0,0.0,1.0,54.2,88.6,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,59.6,60.3,1109,1083,58,8.0,74,9,0.088,0.090,0,0,0.000,0.000,0,55,0,0,
15.2.2021,18:39:0.640,9035,3716,70.8,6606,1537,81.1,1.3,1.020,1.047,1.022,1.045,3686.0,3785.6,3686.0,3785.6,99.6,3686.0,99.6,963.6,1245.3,1769.8,1642.7,1405.3,26.9,32.5,52.1,43.5,52.1,38.8,100.0,37.0,38.0,37.0,38.0,37.0,48,47,50,50,52,53,50,50,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,50,49,0.000,0.000,0.000,0.000,0.000,0.000,27.611,18.251,2.448,25.0,25.6,32.9,46.5,43.3,13.7,12.6,3.1,23.0,49.1,44.2,15.5,10.5,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,19.0,69.0,49.0,1.744,5.120,3.360,3.344,12.192,0.816,1.128,3.424,2.944,1.008,1.020,1.008,1.488,1.864,754,920,925,No,31,No,No,33,No,No,821,2592,1.1,0.0,1.2,0.012,0.056,8432,2826,0.0,0.0,0.0,0.000,0.000,672,7,0.0,0.0,0.0,0.000,0.000,1,58,1.212,12.024,12.064,785,79.492,34.870,42.960,14.554,57.280,48.694,1354.2,1752.8,1110.5,1354.2,78.0,61.0,0.0,1.0,54.3,78.9,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,60.1,61.1,1111,1085,58,8.0,74,9,0.000,0.000,0,0,0.000,0.000,0,60,0,0,
15.2.2021,18:39:3.190,9013,3738,70.6,6601,1542,81.0,1.3,1.020,1.022,1.022,1.045,3686.0,3686.0,3686.0,3785.6,99.6,3686.0,99.6,1142.7,1451.4,2056.6,1861.2,1628.0,28.3,29.6,68.5,53.0,68.5,44.9,100.0,37.0,37.0,37.0,38.0,37.0,49,48,55,51,51,52,45,49,52,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,52,48,0.000,0.000,0.000,0.000,0.000,0.000,30.297,20.624,2.512,25.0,30.6,38.7,54.5,49.4,9.3,8.9,0.3,7.5,44.8,32.3,6.2,6.3,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,19.0,49.0,52.0,1.728,5.120,3.360,3.344,12.096,0.816,1.112,3.424,2.944,1.008,0.600,1.008,1.488,1.864,736,918,923,No,31,No,No,33,No,No,821,2592,2.0,0.0,2.0,0.039,0.040,8432,2826,0.6,0.0,0.6,0.102,0.000,672,7,0.0,0.0,0.0,0.000,0.000,1,59,1.212,11.992,12.040,781,94.621,39.430,53.530,15.613,71.373,60.675,1354.2,1752.8,1110.5,1354.2,98.0,76.0,0.0,2.0,54.3,89.9,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,71.9,72.8,1113,1086,57,8.0,74,9,0.112,0.041,0,0,0.000,0.000,0,112,0,0,
15.2.2021,18:39:5.737,9011,3739,70.6,6586,1557,80.8,1.3,1.020,1.022,1.022,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1678.0,1878.4,2959.3,2421.6,2234.3,42.0,47.5,76.2,60.9,76.2,56.6,100.0,37.0,37.0,37.0,37.0,37.0,54,51,50,50,46,49,50,50,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,52,49,0.000,0.000,0.000,0.000,0.000,0.000,35.764,26.189,2.728,25.0,45.2,50.5,78.9,64.8,0.1,0.0,0.0,0.0,30.2,18.2,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,20.0,40.0,52.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.024,1.008,1.488,1.864,752,925,925,No,31,No,No,33,No,No,821,2592,0.0,0.1,0.1,0.000,0.003,8432,2826,0.6,0.0,0.6,0.205,0.000,673,7,0.0,0.0,0.0,0.000,0.000,1,60,1.212,12.000,12.040,781,94.741,39.552,53.530,15.729,71.373,60.675,1354.2,1752.8,1110.5,1354.2,98.0,76.0,0.0,2.0,54.3,99.2,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,72.8,72.9,1112,1085,55,8.0,74,9,0.000,0.000,0,0,0.000,0.000,0,117,0,0,
15.2.2021,18:39:8.287,9007,3744,70.6,6590,1553,80.9,1.3,1.020,1.022,1.017,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1673.8,1972.3,2949.3,2408.4,2250.9,42.3,46.0,85.8,70.5,85.8,61.1,100.0,37.0,37.0,37.0,37.0,37.0,50,50,54,51,50,50,46,49,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,49,0.000,0.000,0.000,0.000,0.000,0.000,35.880,26.329,2.729,25.0,45.2,52.9,78.7,64.5,0.4,0.2,0.0,0.0,37.8,8.6,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,20.0,25.0,53.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.024,1.008,1.488,1.864,776,933,928,No,31,No,No,33,No,No,821,2592,2.2,0.0,2.2,0.026,0.025,8432,2826,4.5,0.0,4.5,1.582,0.000,676,7,0.0,0.0,0.0,0.000,0.000,1,60,1.212,11.992,12.048,783,96.188,39.622,54.903,15.352,73.204,62.233,1354.2,1752.8,1110.5,1354.2,98.0,75.0,0.0,2.0,54.2,99.3,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,74.6,74.0,1110,1083,48,8.0,74,9,2.606,1.273,0,0,0.000,0.000,0,119,0,0,
15.2.2021,18:39:10.852,8964,3787,70.2,6538,1605,80.2,1.3,1.020,1.022,1.042,1.020,3686.0,3686.0,3785.6,3686.0,99.6,3686.0,99.6,1422.2,1647.0,2918.3,2344.9,2083.1,38.0,38.6,78.5,61.9,78.5,54.3,100.0,37.0,37.0,38.0,37.0,37.0,48,49,54,50,52,51,46,50,52,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,52,49,0.000,0.000,0.000,0.000,0.000,0.000,34.585,25.079,2.669,25.0,38.3,44.0,77.4,62.4,1.3,0.0,0.0,0.0,48.4,21.1,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,19.0,60.0,52.0,1.728,5.120,3.360,3.344,12.096,0.816,1.136,3.424,2.944,1.008,1.020,1.008,1.488,1.864,767,932,913,No,31,No,No,33,No,No,821,2592,1.9,0.2,2.1,0.036,0.106,8432,2826,1.3,0.0,1.3,0.154,0.000,677,7,0.0,0.0,0.0,0.000,0.000,1,60,1.212,12.000,12.040,780,94.176,39.552,52.964,15.917,70.615,60.031,1354.2,1752.8,1110.5,1354.2,98.0,79.0,0.0,2.0,54.2,99.4,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,72.7,72.4,1109,1083,54,8.0,74,9,0.104,0.021,0,0,0.000,0.000,0,115,0,0,
